Course,Daytime evening attendance,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem enrolled,Curricular units 1st sem approved,Curricular units 1st sem grade,Curricular units 2nd sem enrolled,Curricular units 2nd sem approved,Curricular units 2nd sem grade,Target
3,0,0,0,1,0,0,50,11,11,13.5454545454545,7,7,13.5714285714286,2
17,0,0,0,1,0,1,31,5,4,11.25,5,4,10.8333333333333,1
15,1,0,0,1,0,1,19,6,6,13.8333333333333,6,6,14.4285714285714,2
17,0,0,0,1,0,0,35,5,5,12.0,5,5,12.8571428571429,2
6,1,0,0,1,0,0,31,6,0,0.0,6,0,0.0,0
3,0,0,1,1,0,0,42,11,10,11.9,11,10,12.8,1
9,1,1,0,0,0,0,34,5,0,0.0,5,0,0.0,0
12,1,1,0,1,0,1,18,7,7,15.1357142857143,8,8,15.2875,2
16,1,1,0,0,0,1,18,7,7,12.2857142857143,7,6,13.3333333333333,1
6,1,1,0,1,0,0,21,6,5,12.6666666666667,6,2,13.5,1
12,1,0,0,1,0,1,26,7,5,12.74,8,6,10.9785714285714,0
12,1,0,0,1,0,0,20,7,6,13.25,8,8,13.75,1
10,1,0,0,1,0,0,19,6,3,10.3333333333333,6,3,10.3333333333333,1
16,1,0,0,1,0,1,19,6,6,13.4285714285714,6,6,13.1666666666667,2
9,1,0,0,1,0,0,20,11,9,12.5555555555556,9,8,11.1111111111111,2
10,1,0,0,1,0,0,19,6,6,11.5,6,6,11.1666666666667,2
16,1,0,0,1,0,0,18,6,6,13.6666666666667,6,6,12.3333333333333,2
17,0,0,0,1,0,0,28,14,11,11.2727272727273,11,10,12.0,2
16,1,1,0,1,0,0,22,6,5,13.1666666666667,6,5,12.4,1
3,0,0,0,1,0,1,21,6,6,14.6666666666667,6,6,14.1666666666667,2
6,1,1,0,1,0,0,21,6,4,12.75,6,1,11.0,1
12,1,0,0,1,0,0,26,7,5,11.2,8,5,12.14,1
15,1,1,1,0,0,0,18,6,5,13.0,6,5,11.4,0
6,1,0,0,0,0,0,20,5,2,10.5,5,2,12.3333333333333,0
6,1,0,0,1,0,0,18,6,6,14.8571428571429,6,6,14.0,2
12,1,1,0,1,0,1,19,8,7,12.86,8,7,12.86,2
10,1,1,0,1,0,0,20,11,11,11.7272727272727,11,11,12.0,2
6,1,1,0,1,0,1,22,6,6,13.1428571428571,6,3,12.0,2
14,1,1,1,1,0,0,18,6,5,11.8,6,4,13.7142857142857,0
9,1,1,0,1,0,0,19,5,3,10.6666666666667,5,0,0.0,0
5,1,0,0,1,0,1,18,6,5,11.6,6,4,11.2,1
11,1,1,0,1,0,0,20,6,3,10.3333333333333,6,3,10.3333333333333,1
15,1,1,0,1,0,0,19,6,4,12.25,6,3,11.0,1
11,1,0,0,1,0,0,19,6,6,12.0,6,4,12.75,1
12,1,1,0,1,0,0,19,8,7,14.7314285714286,8,7,14.7314285714286,2
2,1,1,0,1,0,0,18,0,0,0.0,0,0,0.0,2
5,1,1,0,1,0,0,21,13,13,13.6153846153846,12,12,14.25,2
17,0,0,0,1,0,0,27,5,5,15.8,5,5,14.8,2
10,1,0,0,1,0,0,19,6,6,14.6666666666667,6,6,14.5714285714286,2
6,1,0,0,1,0,0,25,5,0,0.0,5,0,0.0,0
12,1,1,0,1,0,1,18,8,7,14.6542857142857,8,7,14.6542857142857,2
12,1,0,0,1,0,0,24,8,7,12.4014285714286,8,7,12.4014285714286,2
12,1,1,0,1,0,0,20,7,7,11.5875,8,7,14.0714285714286,2
17,0,0,0,1,0,0,26,5,5,14.0,5,5,15.6,2
10,1,1,0,1,0,1,20,6,6,12.3333333333333,6,6,11.8333333333333,2
6,1,0,0,1,0,0,18,5,5,14.0,5,5,15.4,2
6,1,1,0,1,0,0,19,6,6,15.2307692307692,6,6,12.375,2
16,1,1,0,1,0,0,23,6,5,11.6,6,3,11.0,0
12,1,1,0,1,0,1,18,7,6,11.6,7,6,11.6,2
12,1,0,0,1,0,0,18,7,0,0.0,8,0,0.0,0
12,1,0,0,1,0,1,19,7,7,12.9014285714286,8,8,13.0944444444444,2
17,0,0,0,1,0,0,30,7,7,14.1428571428571,5,5,14.8,2
6,1,1,0,1,0,0,29,6,0,0.0,6,0,0.0,0
12,1,1,0,1,0,0,19,8,8,13.25375,8,8,13.25375,2
13,1,1,0,1,0,0,20,7,7,13.7857142857143,8,8,14.1,2
12,1,0,0,1,0,0,20,7,6,13.9166666666667,7,6,13.9166666666667,2
14,1,1,0,1,0,0,19,6,6,13.5,6,6,13.5714285714286,2
9,1,1,0,1,0,0,20,5,3,11.3333333333333,5,2,10.6666666666667,1
6,1,1,0,1,0,0,21,5,0,0.0,5,0,0.0,0
14,1,0,0,1,0,0,19,6,5,11.5,6,4,14.6,2
12,1,1,0,1,0,1,18,8,7,12.0828571428571,8,7,12.0828571428571,2
3,0,0,0,1,0,1,27,6,6,11.8333333333333,6,5,12.8,2
9,1,1,0,1,0,1,19,5,5,13.4,5,5,12.4,2
12,1,0,0,1,0,1,19,7,0,0.0,7,0,0.0,0
15,1,1,0,1,0,0,19,6,5,14.2,6,6,14.5714285714286,2
12,1,1,0,1,0,1,18,8,7,13.8142857142857,8,7,13.8142857142857,2
11,1,0,0,1,0,1,20,6,4,11.25,6,6,10.5,1
14,1,0,0,1,0,1,18,6,6,14.5,6,6,13.6666666666667,2
14,1,1,0,1,0,0,19,6,0,0.0,6,0,0.0,0
12,1,1,0,1,0,0,36,7,6,11.3,7,6,11.3,2
13,1,0,0,1,0,0,18,2,0,0.0,4,1,16.0,1
8,1,1,1,1,0,0,18,5,1,12.0,5,3,12.0,1
12,1,1,0,1,0,0,19,8,7,12.3,8,7,12.3,2
12,1,1,0,1,0,1,18,8,7,12.6942857142857,8,7,12.6942857142857,2
14,1,0,0,1,0,0,18,5,4,11.0,5,4,11.0,2
10,1,1,0,1,0,1,19,6,6,13.0,6,6,14.1666666666667,2
12,1,0,0,1,0,1,19,7,7,14.4125,8,8,16.05,2
12,1,1,0,1,0,0,18,7,7,12.92875,8,8,14.0625,0
15,1,1,0,1,0,0,20,6,6,13.3333333333333,6,5,12.8,2
11,1,1,0,1,0,1,20,6,5,12.8,6,5,12.8,1
12,1,1,0,1,0,0,20,8,7,14.4028571428571,8,7,14.4028571428571,2
12,1,1,0,1,0,1,18,8,7,13.3814285714286,8,7,13.3814285714286,2
12,1,1,0,1,0,0,18,7,7,14.13125,8,8,13.98375,2
6,1,0,0,1,0,0,19,5,5,11.7142857142857,5,5,12.6,2
9,1,1,0,1,0,0,19,5,5,11.8,5,4,11.25,1
3,0,0,0,1,0,0,44,6,6,11.1666666666667,6,2,11.0,2
4,1,0,0,1,0,0,32,6,0,0.0,6,0,0.0,0
16,1,0,0,1,0,0,22,6,5,13.6,6,5,12.0,0
4,1,1,0,1,0,0,36,12,12,13.8461538461538,12,11,14.0909090909091,2
15,1,0,0,1,0,1,18,6,6,12.5,6,6,13.3333333333333,2
8,1,1,0,1,0,0,20,5,5,16.4,5,5,14.6,2
5,1,0,0,1,0,1,20,11,11,13.8181818181818,11,11,13.4545454545455,2
10,1,0,0,1,0,0,19,6,5,10.6,6,4,10.5,2
9,1,1,1,1,0,0,24,5,5,10.2,5,5,12.2,2
10,1,0,0,1,0,0,20,6,5,10.6,6,4,10.4,1
3,0,0,0,1,0,0,27,10,9,11.4444444444444,11,5,10.8,0
16,1,1,0,1,0,0,20,6,5,14.3333333333333,8,8,12.625,1
10,1,0,0,1,0,1,23,16,16,13.0,13,13,13.2666666666667,2
12,1,1,0,1,0,1,18,8,8,13.31,8,8,13.31,2
10,1,1,0,1,0,1,18,6,5,10.5714285714286,6,5,12.2,2
12,1,1,0,1,0,1,20,8,7,13.4871428571429,8,7,13.4871428571429,2
11,1,0,0,1,0,1,20,6,6,12.3333333333333,6,6,11.8333333333333,2
14,1,0,0,1,0,0,23,6,6,11.875,6,5,12.8333333333333,0
12,1,1,0,1,0,0,20,7,6,13.9666666666667,7,6,13.9666666666667,2
11,1,1,0,0,0,0,28,5,0,0.0,5,0,0.0,0
14,1,1,0,1,0,0,21,5,4,11.5,5,5,12.8,2
13,1,1,0,1,0,0,21,2,2,12.5,7,0,0.0,0
12,1,0,0,1,0,0,28,7,0,0.0,8,0,0.0,0
12,1,0,0,1,0,0,18,7,6,11.98,8,7,13.225,2
10,1,1,0,1,0,1,21,6,5,13.2,6,5,11.8,1
12,1,0,0,1,0,0,19,7,6,11.6142857142857,8,8,14.0375,2
12,1,1,0,1,0,1,18,8,7,14.3142857142857,8,7,14.3142857142857,2
12,1,0,0,1,0,0,19,7,0,0.0,8,0,0.0,0
6,1,0,0,1,0,0,20,6,6,12.6666666666667,6,2,13.0,1
12,1,1,0,1,0,1,20,7,6,12.7666666666667,8,7,12.1285714285714,2
16,1,0,0,1,0,1,18,6,6,12.6666666666667,6,5,12.2,2
14,1,1,0,1,0,0,20,6,6,11.5,6,4,10.5714285714286,0
14,1,0,0,1,0,0,31,6,5,11.4,6,4,11.75,0
12,1,1,0,1,0,1,19,7,7,14.70625,8,8,14.4775,2
12,1,1,0,1,0,1,19,7,6,11.8142857142857,8,7,13.5428571428571,2
5,1,0,0,1,0,0,23,6,6,13.0,6,6,11.875,2
14,1,0,0,1,0,0,19,6,6,14.8571428571429,6,6,13.3333333333333,2
12,1,1,0,1,0,0,20,7,6,12.6,7,6,12.6,2
6,1,1,1,1,0,0,22,6,5,13.3333333333333,6,4,11.4,1
16,1,1,0,1,0,0,18,7,6,10.6666666666667,7,6,12.8333333333333,1
8,1,0,1,0,0,0,27,5,2,11.5,5,1,11.0,0
13,1,0,0,1,0,0,29,7,1,10.0,7,0,0.0,0
11,1,1,0,1,0,0,18,6,5,11.8,6,5,12.2,2
5,1,0,0,1,0,0,18,6,5,11.8,6,6,12.6666666666667,2
12,1,0,0,1,0,0,18,8,8,12.77125,8,8,12.77125,2
6,1,1,0,1,0,0,20,5,3,11.3333333333333,5,5,12.6,1
11,1,1,0,1,0,0,18,6,6,12.6666666666667,6,5,14.6,2
5,1,0,0,0,0,0,18,6,5,12.2,6,4,10.8333333333333,1
6,1,0,0,0,0,0,28,5,1,12.0,4,0,0.0,0
12,1,1,0,1,0,1,18,8,7,11.7214285714286,8,7,11.7214285714286,2
12,1,0,0,1,0,0,27,7,4,14.0,7,3,12.525,1
1,1,0,0,1,0,0,26,7,7,14.75,7,5,13.8,1
15,1,1,0,1,0,0,18,6,6,12.6666666666667,6,6,13.6666666666667,2
8,1,0,0,1,0,0,18,5,4,13.0,5,5,14.0,0
9,1,0,0,1,0,0,21,5,0,0.0,5,0,0.0,0
5,1,1,0,1,0,0,18,6,4,10.75,6,0,0.0,1
3,0,0,0,0,0,0,32,5,0,0.0,5,0,0.0,0
14,1,0,0,1,0,0,28,5,4,12.5,5,4,11.75,2
17,0,0,0,0,0,0,40,4,0,0.0,5,0,0.0,0
3,0,0,1,0,0,0,39,5,0,0.0,4,0,0.0,0
10,1,0,1,0,0,0,39,6,0,0.0,6,0,0.0,0
4,1,0,0,1,0,0,50,6,6,12.5,6,5,12.4,2
16,1,1,0,1,0,0,23,6,5,12.8,6,3,11.6666666666667,0
3,0,0,0,1,0,0,48,6,1,10.0,6,1,11.0,0
16,1,1,0,1,0,0,23,6,4,11.25,6,5,10.2,0
12,1,1,0,1,0,1,18,8,7,12.61,8,7,12.61,2
8,1,0,0,1,0,0,18,5,2,12.0,5,5,12.6,2
10,1,1,0,0,0,0,20,6,5,13.0,6,6,13.5,2
6,1,1,0,1,0,1,18,5,4,12.0,5,5,13.0,2
13,1,1,0,1,0,0,18,7,4,12.0,8,0,0.0,0
7,1,0,0,1,1,0,31,5,1,12.0,5,1,11.0,0
7,1,1,0,1,1,0,24,5,1,12.0,5,3,10.5,1
2,1,1,0,1,1,0,24,0,0,0.0,0,0,0.0,2
9,1,0,1,0,1,0,26,5,0,0.0,5,0,0.0,0
8,1,1,1,1,1,0,18,6,5,13.625,6,4,11.75,0
9,1,0,0,1,1,1,19,5,3,11.6666666666667,5,3,11.6666666666667,1
14,1,1,0,1,1,0,22,6,0,0.0,6,0,0.0,0
12,1,1,0,1,1,0,18,8,7,11.69,8,7,11.69,2
5,1,0,1,0,1,0,20,6,0,0.0,6,0,0.0,0
2,1,0,0,1,1,0,25,0,0,0.0,0,0,0.0,2
17,0,1,0,1,1,0,24,5,4,11.5,5,5,11.2857142857143,2
7,1,1,0,1,1,0,27,5,1,14.0,5,0,0.0,0
11,1,0,0,1,1,0,21,6,5,11.0,6,5,12.4,2
4,1,1,0,1,1,0,21,6,6,12.8571428571429,6,6,13.1666666666667,2
15,1,1,0,1,1,0,19,6,4,12.5,6,6,11.3333333333333,0
12,1,0,0,1,1,0,28,7,7,14.5285714285714,8,8,15.0181818181818,2
9,1,0,0,1,1,0,20,5,5,10.0,5,2,12.0,1
4,1,0,0,1,1,1,21,6,6,13.0,6,6,12.625,2
12,1,0,0,1,1,1,18,7,7,15.9571428571429,8,8,15.1888888888889,2
7,1,1,0,1,1,1,18,5,5,13.2,5,5,12.6,1
9,1,0,0,1,1,0,20,5,4,10.2,5,3,11.0,1
7,1,0,0,1,1,0,25,5,5,14.2,5,2,13.5,1
14,1,0,1,1,1,0,22,6,6,12.625,6,2,14.5,1
12,1,0,0,1,1,0,18,8,6,13.4966666666667,8,6,13.4966666666667,1
9,1,1,0,1,1,0,19,5,5,13.25,5,5,11.0,2
7,1,1,0,1,1,0,19,5,3,12.0,5,3,12.0,0
15,1,1,1,0,1,0,25,6,4,13.0,6,4,13.75,0
5,1,0,1,1,1,0,21,11,9,11.7777777777778,8,3,13.6666666666667,0
7,1,1,0,1,1,0,19,5,2,11.0,6,0,0.0,0
9,1,0,0,1,1,0,20,5,0,0.0,5,0,0.0,0
4,1,0,0,1,1,0,25,14,14,12.4285714285714,9,6,10.8571428571429,0
9,1,1,0,1,1,0,20,5,3,11.0,5,3,12.0,1
2,1,1,0,1,1,0,18,0,0,0.0,0,0,0.0,2
11,1,1,1,1,1,0,23,6,3,11.5,6,3,10.6666666666667,1
12,1,1,0,1,1,0,23,8,8,12.5075,8,8,12.5075,2
4,1,0,0,1,1,0,21,12,11,12.0909090909091,12,11,12.0,2
8,1,1,0,1,1,0,20,5,2,11.0,5,3,12.6666666666667,1
17,0,0,0,1,1,0,25,5,1,10.0,5,2,11.3333333333333,0
8,1,1,0,1,1,0,18,6,6,13.5,6,5,13.2,2
5,1,1,0,1,1,0,22,6,6,14.1666666666667,6,6,13.625,2
14,1,0,0,1,1,0,27,6,6,14.0,6,6,14.7142857142857,2
4,1,0,0,1,1,0,25,3,0,0.0,3,0,0.0,0
7,1,1,0,1,1,0,18,5,3,11.6666666666667,5,3,11.3333333333333,0
6,1,0,0,1,1,0,20,5,5,14.6,5,5,14.2,2
4,1,0,0,1,1,0,27,6,5,13.0,6,5,11.5,2
3,0,0,0,1,1,0,20,6,6,12.1666666666667,6,6,12.0,2
9,1,1,0,1,1,0,22,5,0,0.0,5,1,12.0,0
7,1,1,0,1,1,0,19,5,3,10.5,5,3,10.8,0
9,1,0,0,1,1,0,20,5,3,12.4,5,5,10.8333333333333,1
2,1,0,0,1,1,0,19,0,0,0.0,0,0,0.0,2
6,1,1,0,0,1,0,29,5,0,0.0,5,0,0.0,0
12,1,0,0,1,1,0,19,8,7,13.8285714285714,8,7,13.8285714285714,2
17,0,1,0,1,0,1,28,5,5,10.6,5,5,10.2,1
10,1,0,0,1,0,0,20,6,6,11.5,6,6,11.6666666666667,2
5,1,1,0,1,0,0,20,6,4,13.5,6,6,13.625,2
3,0,1,0,1,0,0,31,6,0,0.0,6,0,0.0,0
12,1,1,0,1,0,0,18,7,7,12.5375,8,7,12.6142857142857,2
14,1,1,0,1,0,0,19,6,6,14.8333333333333,6,6,13.2857142857143,1
9,1,1,0,1,0,0,18,5,4,12.0,5,4,12.8,2
11,1,0,0,1,0,0,19,6,5,11.8,6,5,11.6,2
9,1,0,0,1,0,1,18,5,5,15.0,5,5,15.2,2
6,1,0,0,1,0,0,19,5,3,12.0,5,5,13.2,2
15,1,1,0,1,0,1,18,6,6,12.8333333333333,6,6,12.2857142857143,2
11,1,1,0,1,0,0,19,6,6,11.6666666666667,6,3,12.0,2
13,1,0,0,1,0,0,19,7,7,12.1625,8,8,13.825,2
14,1,1,0,1,0,0,18,6,6,13.8333333333333,6,6,14.5555555555556,2
12,1,0,0,1,0,0,19,7,4,12.45,7,5,11.7,1
14,1,0,0,1,0,1,20,6,6,12.125,6,6,13.5714285714286,2
14,1,1,0,1,0,0,20,6,5,13.4,6,4,13.0,1
4,1,0,1,1,0,0,20,6,6,13.3333333333333,6,5,14.0,1
17,0,0,0,1,0,0,29,15,11,11.4545454545455,13,11,11.5454545454545,0
16,1,0,0,0,0,1,20,6,4,12.0,6,3,10.0,0
16,1,0,1,0,0,0,31,7,6,12.6666666666667,7,5,12.6,0
14,1,0,0,1,0,0,20,6,6,12.6666666666667,6,6,13.7777777777778,2
4,1,1,0,1,0,0,21,18,18,11.8888888888889,13,13,11.4615384615385,2
8,1,1,0,1,0,0,23,6,0,0.0,6,0,0.0,0
5,1,0,1,0,0,0,21,6,4,13.0,6,4,11.6,0
12,1,0,0,1,0,0,24,7,7,16.8857142857143,8,8,15.7444444444444,2
3,0,0,0,1,0,0,27,6,6,12.5,6,6,12.3333333333333,2
12,1,0,0,1,0,1,18,7,7,13.0555555555556,8,8,15.8125,2
2,1,1,0,0,0,0,21,0,0,0.0,0,0,0.0,0
8,1,1,1,1,0,1,19,5,0,0.0,5,0,0.0,0
12,1,1,0,1,0,1,19,8,7,12.3557142857143,8,7,12.3557142857143,2
6,1,0,0,1,0,0,18,6,0,0.0,6,0,0.0,0
12,1,1,0,1,0,1,18,7,5,11.98,7,5,11.98,1
16,1,1,1,1,0,1,20,7,7,13.8571428571429,7,7,12.5714285714286,2
3,0,1,0,1,0,0,24,6,5,13.0,6,6,14.1666666666667,2
5,1,1,0,1,0,0,20,6,6,12.8333333333333,6,6,11.1666666666667,2
9,1,0,0,1,0,0,20,5,4,11.0,5,5,13.2,1
12,1,1,0,1,0,1,19,8,7,12.3571428571429,8,7,12.3571428571429,2
12,1,1,0,1,0,1,18,8,7,13.8571428571429,8,7,13.8571428571429,2
10,1,1,0,1,0,1,20,6,6,12.3333333333333,6,6,10.6666666666667,2
12,1,1,0,1,0,0,20,7,7,12.8471428571429,8,8,13.7888888888889,2
12,1,1,0,1,0,1,19,7,6,12.34,8,8,13.01875,2
6,1,1,0,1,0,0,19,6,5,12.6666666666667,6,4,11.75,1
15,1,1,0,1,0,0,20,6,6,13.8333333333333,6,6,12.5,2
9,1,1,0,1,0,0,19,5,2,10.75,5,2,10.0,0
16,1,1,0,1,0,0,19,6,4,13.25,6,4,10.25,0
12,1,1,0,1,0,1,18,8,8,13.73125,8,8,13.73125,2
5,1,0,0,1,0,1,23,6,6,13.3333333333333,6,3,12.6666666666667,0
16,1,1,0,1,0,0,21,6,5,12.0,6,5,10.8,0
3,0,1,0,1,0,0,23,9,9,10.8888888888889,8,6,11.3333333333333,2
12,1,1,0,1,0,0,19,7,7,13.025,8,8,13.8111111111111,2
15,1,1,0,1,0,0,18,6,6,13.0,6,6,14.1666666666667,2
15,1,1,0,1,0,0,19,6,5,11.8,6,5,12.0,2
12,1,0,0,1,0,1,25,8,7,12.0428571428571,8,7,12.0428571428571,2
16,1,1,0,1,0,0,19,6,5,12.2,6,4,13.0,1
12,1,0,0,1,0,1,19,7,7,12.8375,8,8,15.5,2
13,1,0,1,1,0,1,24,7,7,11.0,8,7,11.7,2
14,1,1,0,1,0,1,18,6,6,13.5,6,5,14.0,2
10,1,1,0,1,0,1,19,6,6,12.125,6,6,12.7142857142857,2
12,1,0,0,1,0,1,18,8,7,12.6285714285714,8,7,12.6285714285714,2
17,0,0,0,1,0,0,27,5,3,10.6666666666667,5,4,11.4,1
10,1,0,0,1,0,0,19,6,5,11.2,6,5,11.6,2
15,1,0,0,1,0,1,18,6,6,12.6666666666667,6,6,11.8333333333333,0
14,1,0,1,0,0,0,34,6,4,13.5,6,0,0.0,0
9,1,0,0,1,0,0,18,5,3,11.6666666666667,5,2,11.0,1
9,1,1,0,1,0,0,18,5,2,10.5,5,3,12.3333333333333,1
12,1,1,0,1,0,0,18,8,8,14.26875,8,8,14.26875,1
15,1,1,1,0,0,0,20,6,0,0.0,6,0,0.0,0
9,1,1,0,1,0,1,19,5,2,10.5,5,3,13.3333333333333,1
10,1,0,0,1,0,0,21,6,5,11.2,6,1,10.0,1
17,0,0,0,1,0,0,26,5,5,12.0,5,5,14.8333333333333,2
13,1,0,0,1,0,0,27,7,7,12.2285714285714,8,8,13.2125,2
14,1,1,0,1,0,0,20,5,4,11.5,5,4,10.75,2
10,1,1,0,1,0,0,18,6,6,15.375,6,6,16.4285714285714,2
6,1,1,0,0,0,0,23,12,9,13.6666666666667,9,6,13.5,1
12,1,0,0,1,0,0,24,8,7,12.6142857142857,8,7,12.6142857142857,2
10,1,1,0,1,0,1,19,6,5,12.2,6,6,11.5,2
15,1,0,0,1,0,0,19,6,4,11.75,6,4,11.0,2
10,1,1,1,1,0,1,19,6,5,11.4,6,3,10.0,1
10,1,0,1,1,0,0,18,6,5,10.6,6,2,10.0,1
3,0,0,0,1,0,0,22,16,13,10.9230769230769,13,11,11.4545454545455,2
5,1,0,0,1,0,0,20,6,5,12.4,6,5,12.4,2
4,1,0,0,1,0,0,25,6,0,0.0,6,0,0.0,0
4,1,0,0,1,0,0,21,6,6,15.8333333333333,6,6,15.5,2
12,1,1,0,1,0,0,19,7,5,11.8,7,6,11.7083333333333,1
15,1,1,0,1,0,0,18,6,6,12.5714285714286,6,6,13.6666666666667,2
14,1,1,0,1,0,0,18,5,3,12.0,5,4,13.25,2
12,1,1,0,1,1,0,19,7,7,13.3625,8,8,14.4444444444444,2
6,1,1,0,1,0,1,19,5,5,15.4,5,5,16.0,2
15,1,1,1,0,0,0,18,6,5,12.2,6,4,11.75,0
10,1,1,0,1,0,1,20,11,11,12.8181818181818,11,11,13.5454545454545,2
12,1,1,0,1,0,0,19,7,0,0.0,8,0,0.0,0
12,1,1,0,1,0,0,28,17,17,13.3947368421053,17,17,13.5547368421053,2
10,1,1,0,1,0,1,20,6,6,14.25,6,6,11.0,2
3,0,1,0,1,0,0,30,11,9,13.4444444444444,7,7,14.7142857142857,0
12,1,1,0,1,0,1,19,7,7,12.2857142857143,8,8,11.7375,2
5,1,1,0,1,0,0,22,6,6,11.6666666666667,6,5,13.2,2
11,1,1,0,1,0,0,18,6,6,12.1666666666667,6,6,13.5,2
16,1,1,0,1,0,0,23,6,2,10.0,6,2,11.0,0
5,1,1,0,1,0,0,18,6,6,14.0,6,6,15.0,2
16,1,1,0,1,0,0,18,6,5,11.8333333333333,6,4,12.0,1
15,1,0,1,0,1,0,50,6,1,15.0,5,0,0.0,0
2,1,1,0,1,0,1,19,0,0,0.0,0,0,0.0,2
11,1,1,0,1,0,0,22,6,6,10.8333333333333,6,6,10.6666666666667,2
10,1,0,1,1,0,1,23,6,6,13.1428571428571,6,6,14.0,2
6,1,0,1,0,0,1,20,5,5,14.4,5,5,14.0,0
10,1,0,0,0,0,0,44,6,0,0.0,6,0,0.0,0
4,1,0,0,1,1,0,49,12,7,12.0,12,9,11.2222222222222,2
17,0,0,0,1,1,0,46,10,9,12.2,10,10,12.8,2
6,1,1,0,0,1,0,41,3,3,12.3333333333333,2,2,11.0,0
12,1,1,0,1,1,0,18,7,7,11.8375,8,8,12.48125,2
17,0,0,0,1,1,0,43,5,5,11.8,5,5,14.0,2
9,1,0,1,0,1,0,70,5,0,0.0,5,0,0.0,0
8,1,0,0,1,1,0,48,6,0,0.0,6,0,0.0,0
4,1,0,0,1,1,0,41,19,19,12.6842105263158,13,13,12.3846153846154,2
11,1,0,0,1,1,0,21,6,6,12.5714285714286,6,4,13.0,1
1,1,0,1,0,1,0,35,7,3,11.25,7,0,0.0,0
8,1,1,0,1,1,0,44,5,4,14.0,5,4,15.5,2
9,1,1,1,1,1,0,18,5,4,13.3333333333333,5,2,13.5,0
3,0,1,0,1,1,0,45,6,6,13.6666666666667,6,6,13.6666666666667,2
11,1,0,0,1,1,0,20,6,3,10.0,6,5,10.8,1
4,1,1,0,1,1,0,22,6,5,12.6,6,6,11.7142857142857,2
7,1,0,0,1,1,0,39,5,3,17.3333333333333,5,1,17.0,0
6,1,0,0,0,1,0,20,6,5,13.2,6,3,12.0,1
9,1,0,0,1,1,0,49,5,3,14.0,5,3,13.6666666666667,0
13,1,1,0,1,1,0,43,4,4,13.875,1,1,12.5,0
17,0,1,0,1,1,0,32,5,0,0.0,5,0,0.0,0
10,1,0,0,1,1,0,47,9,9,13.1111111111111,7,7,14.8571428571429,2
17,0,0,0,1,1,1,37,5,5,13.0,5,4,13.3333333333333,0
3,0,0,0,1,1,0,41,10,10,12.5,7,7,12.1428571428571,2
4,1,0,0,1,1,0,60,18,18,14.1111111111111,13,13,14.2307692307692,2
11,1,0,0,1,1,0,47,11,11,14.7272727272727,9,9,15.7777777777778,2
3,0,0,1,0,1,0,50,6,0,0.0,5,0,0.0,0
17,0,1,0,1,1,0,45,5,0,0.0,5,0,0.0,0
7,1,0,1,0,1,0,45,5,0,0.0,5,0,0.0,0
6,1,0,0,1,1,0,33,5,4,13.5,5,5,11.6,2
12,1,0,0,1,1,0,18,8,7,13.1057142857143,8,7,13.1057142857143,2
6,1,0,0,1,1,0,43,5,5,13.5,5,5,14.4,2
3,0,0,0,1,1,0,44,13,13,11.8461538461538,11,11,12.0,2
8,1,0,0,1,1,0,29,5,0,0.0,5,0,0.0,0
14,1,0,1,0,1,0,53,6,3,14.3333333333333,6,0,0.0,0
17,0,0,0,1,1,0,37,5,5,15.8,5,5,17.6,1
14,1,1,0,1,1,0,18,6,5,13.8,6,5,12.4,1
1,1,0,1,1,1,0,35,10,6,12.6666666666667,9,3,12.0,0
11,1,0,0,1,1,0,23,6,6,13.0,6,6,12.0,1
2,1,1,0,1,1,0,22,0,0,0.0,0,0,0.0,2
3,0,0,0,0,1,0,33,6,1,11.0,6,0,0.0,0
8,1,0,0,0,1,0,41,5,0,0.0,5,0,0.0,0
12,1,0,0,1,1,0,51,7,7,15.2,8,8,16.575,2
14,1,0,0,1,1,0,19,6,6,14.4285714285714,7,7,14.375,2
17,0,0,0,1,1,0,35,5,0,0.0,5,0,0.0,0
2,1,1,0,1,1,0,20,0,0,0.0,0,0,0.0,2
14,1,1,0,1,1,0,18,6,4,13.75,6,5,11.2,1
15,1,0,1,0,1,1,18,6,5,12.1666666666667,6,3,12.0,0
4,1,0,0,1,1,0,21,6,5,12.1428571428571,6,5,11.6666666666667,2
11,1,1,0,1,1,0,21,6,6,12.0,6,5,11.6,2
9,1,0,0,1,1,0,34,5,3,11.6666666666667,5,4,12.75,2
8,1,1,0,1,1,0,34,6,0,0.0,6,0,0.0,0
14,1,1,0,1,1,0,21,6,6,11.875,6,5,12.0,2
15,1,0,0,1,1,0,32,11,7,11.2857142857143,7,6,12.3333333333333,1
11,1,1,0,1,1,0,30,6,2,10.0,6,3,11.3333333333333,0
2,1,1,1,1,1,0,19,12,11,12.0,11,10,11.1818181818182,1
15,1,1,0,1,1,0,20,7,6,13.8333333333333,6,5,13.0,0
5,1,1,0,1,1,0,18,6,0,0.0,6,0,0.0,0
11,1,0,0,1,1,0,19,6,6,14.4285714285714,6,6,12.5,2
12,1,1,0,1,1,0,18,7,5,14.2,7,6,12.4,0
17,0,0,0,1,1,0,27,5,4,11.5,5,3,10.3333333333333,0
15,1,1,0,1,1,0,52,6,5,13.0,6,6,15.0,2
4,1,1,0,0,1,0,29,6,0,0.0,6,0,0.0,0
